;N�  EXPEDIENTE;FECHA;HORA;CALLE;N�MERO;DISTRITO;TIPO ACCIDENTE;ESTADO METEREOL�GICO;TIPO VEH�CULO;TIPO PERSONA;RANGO DE EDAD;SEXO;LESIVIDAD*;Unnamed: 13;Country;City;FixedAddress;FullAddress;latitude;longitude
216;2019S019405;22/04/2019;18:40;AVDA. LAS FUERZAS ARMADAS;118;HORTALEZA;Ca�da;Despejado;Bicicleta;Conductor;DE 10 A 14 A�OS;Mujer;7.0;;Spain;Madrid;AVENIDA LAS FUERZAS ARMADAS;AVENIDA LAS FUERZAS ARMADAS Madrid Spain;40.4823;-3.61279
217;2019S019391;23/04/2019;16:35;CUSTA. SANTO DOMINGO / CALL. FOMENTO;-;CENTRO;Ca�da;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Hombre;7.0;;Spain;Madrid;CUESTA SANTO DOMINGO;CUESTA SANTO DOMINGO Madrid Spain;40.42028045654297;-3.7057700157165527
218;2019S019554;24/04/2019;16:00;CALL. ARROYO BELINCOSO;24;MORATALAZ;Otro;LLuvia intensa;Bicicleta;Conductor;DE 25 A 29 A�OS;Mujer;7.0;;Spain;Madrid;CALLE ARROYO BELINCOSO;CALLE ARROYO BELINCOSO Madrid Spain;40.41032;-3.65248
219;2019S019536;24/04/2019;9:30;CALL. GOBELAS / CALL. GUECHO;-;MONCLOA-ARAVACA;Colisi�n fronto-lateral;Lluvia d�bil;Bicicleta;Conductor;DE 55 A 59 A�OS;Hombre;2.0;;Spain;Madrid;CALLE GOBELAS;CALLE GOBELAS Madrid Spain;40.47314;-3.82383
220;2019S019779;27/04/2019;20:15;MADRID;-;CENTRO;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;7.0;;Spain;Madrid;MADRID;MADRID Madrid Spain;40.42028045654297;-3.7057700157165527
221;2019S019885;27/04/2019;13:40;AVDA. RAFAELA YBARRA;137;VILLAVERDE;Alcance;;Bicicleta;Conductor;DE 55 A 59 A�OS;Hombre;14.0;;Spain;Madrid;AVENIDA RAFAELA YBARRA;AVENIDA RAFAELA YBARRA Madrid Spain;40.37953;-3.71154
222;2019S020144;27/04/2019;12:55;AVDA. COMUNIDADES / AVDA. DEMOCRACIA;-;VIC�LVARO;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Hombre;7.0;;Spain;Madrid;AVENIDA COMUNIDADES;AVENIDA COMUNIDADES Madrid Spain;40.391;-3.61375
223;2019S019733;27/04/2019;10:40;CALL. JULIA GARCIA BOUTAN / CALL. SOFIA;-;SAN BLAS-CANILLEJAS;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;2.0;;Spain;Madrid;CALLE JULIA GARCIA BOUTAN;CALLE JULIA GARCIA BOUTAN Madrid Spain;40.43033;-3.60478
224;2019S019986;28/04/2019;17:15;CTRA. M-616, +00600S;-;FUENCARRAL-EL PARDO;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;2.0;;Spain;Madrid;CARRETERA M-616, +00600S;CARRETERA M-616, +00600S Madrid Spain;40.55298;-3.6822
225;2019S020003;29/04/2019;20:40;PLAZA. ALONSO MARTINEZ;7;CHAMBER�;Ca�da;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;14.0;;Spain;Madrid;PLAZA ALONSO MARTINEZ;PLAZA ALONSO MARTINEZ Madrid Spain;40.4278;-3.69643
226;2019S019899;29/04/2019;7:10;CALL. ALCALA / CALL. LOS URQUIZA;-;CIUDAD LINEAL;Atropello a persona;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Hombre;14.0;;Spain;Madrid;CALLE ALCALA;CALLE ALCALA Madrid Spain;40.44614;-3.613
227;2019S019899;29/04/2019;7:10;CALL. ALCALA / CALL. LOS URQUIZA;-;CIUDAD LINEAL;Atropello a persona;Despejado;Bicicleta;Peat�n;DE 55 A 59 A�OS;Mujer;2.0;;Spain;Madrid;CALLE ALCALA;CALLE ALCALA Madrid Spain;40.44614;-3.613
228;2019S020247;02/05/2019;9:39;BULEV. JOSE PRAT / CALL. HACIENDA DE PAVONES;-;VIC�LVARO;Atropello a persona;Despejado;Bicicleta;Conductor;DE 55 A 59 A�OS;Hombre;14.0;;Spain;Madrid;BULEV. JOSE PRAT;BULEV. JOSE PRAT Madrid Spain;40.42028045654297;-3.7057700157165527
229;2019S020247;02/05/2019;9:39;BULEV. JOSE PRAT / CALL. HACIENDA DE PAVONES;-;VIC�LVARO;Atropello a persona;Despejado;Bicicleta;Peat�n;DE 55 A 59 A�OS;Mujer;2.0;;Spain;Madrid;BULEV. JOSE PRAT;BULEV. JOSE PRAT Madrid Spain;40.42028045654297;-3.7057700157165527
230;2019S020462;03/05/2019;22:20;CALL. SANTA CATALINA / CRA. SAN JERONIMO;-;CENTRO;Ca�da;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;1.0;;Spain;Madrid;CALLE SANTA CATALINA;CALLE SANTA CATALINA Madrid Spain;40.4157;-3.69776
231;2019S020351;04/05/2019;21:15;CALL. CEA BERMUDEZ / CALL. BRAVO MURILLO;-;CHAMBER�;Alcance;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Mujer;6.0;;Spain;Madrid;CALLE CEA BERMUDEZ;CALLE CEA BERMUDEZ Madrid Spain;40.43878;-3.70733
232;2019S020422;05/05/2019;21:00;PASEO. ESPERANZA;15;ARGANZUELA;Ca�da;Despejado;Bicicleta;Conductor;DE 18 A 20 A�OS;Hombre;1.0;;Spain;Madrid;PASEO ESPERANZA;PASEO ESPERANZA Madrid Spain;40.4009;-3.70439
233;2019S020574;05/05/2019;14:49;CALL. SESE�A; 46A;LATINA;Atropello a persona;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Hombre;7.0;;Spain;Madrid;CALLE SESE�A;CALLE SESE�A Madrid Spain;40.39876;-3.76238
234;2019S020574;05/05/2019;14:49;CALL. SESE�A; 46A;LATINA;Atropello a persona;Despejado;Bicicleta;Peat�n;DE 65 A 69 A�OS;Hombre;7.0;;Spain;Madrid;CALLE SESE�A;CALLE SESE�A Madrid Spain;40.39876;-3.76238
235;2019S020466;06/05/2019;18:32;AVDA. MENENDEZ PELAYO;65;RETIRO;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Hombre;7.0;;Spain;Madrid;AVENIDA MENENDEZ PELAYO;AVENIDA MENENDEZ PELAYO Madrid Spain;40.40579;-3.67993
236;2019S020459;06/05/2019;7:40;CALL. ALCALA;346;CIUDAD LINEAL;Alcance;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Hombre;2.0;;Spain;Madrid;CALLE ALCALA;CALLE ALCALA Madrid Spain;40.44614;-3.613
237;2019S020599;06/05/2019;5:05;CALL. ALCALA / CALL. VELAZQUEZ;-;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;7.0;;Spain;Madrid;CALLE ALCALA;CALLE ALCALA Madrid Spain;40.44614;-3.613
238;2019S020579;07/05/2019;15:10;CALL. ALCALA;142;SALAMANCA;Alcance;Despejado;Bicicleta;Conductor;DE 15 A 17 A�OS;Hombre;14.0;;Spain;Madrid;CALLE ALCALA;CALLE ALCALA Madrid Spain;40.44614;-3.613
239;2019S020526;07/05/2019;13:30;CALL. SANTA ENGRACIA / CALL. MANUEL GONZALEZ LONGORIA;-;CHAMBER�;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Mujer;7.0;;Spain;Madrid;CALLE SANTA ENGRACIA;CALLE SANTA ENGRACIA Madrid Spain;40.43336;-3.69804
240;2019S020547;07/05/2019;11:35;CALL. ALCALA / PALAC. CIBELES;-;RETIRO;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Hombre;7.0;;Spain;Madrid;CALLE ALCALA;CALLE ALCALA Madrid Spain;40.44614;-3.613
241;2019S020756;10/05/2019;20:00;CALL. HERNANI;35;TETU�N;Alcance;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;7.0;;Spain;Madrid;CALLE HERNANI;CALLE HERNANI Madrid Spain;40.44824;-3.70007
242;2019S020733;10/05/2019;16:35;CALL. JUAN IGNACIO LUCA DE TENA;15;SAN BLAS-CANILLEJAS;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 18 A 20 A�OS;Hombre;2.0;;Spain;Madrid;CALLE JUAN IGNACIO LUCA DE TENA;CALLE JUAN IGNACIO LUCA DE TENA Madrid Spain;40.44732;-3.63469
243;2019S020821;10/05/2019;15:56;AVDA. POBLADOS;74;CARABANCHEL;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Hombre;7.0;;Spain;Madrid;AVENIDA POBLADOS;AVENIDA POBLADOS Madrid Spain;40.3734;-3.73087
244;2019S020721;10/05/2019;15:30;AVDA. ASTURIAS;56;TETU�N;Ca�da;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Hombre;2.0;;Spain;Madrid;AVENIDA ASTURIAS;AVENIDA ASTURIAS Madrid Spain;40.46953;-3.69605
245;2019S021283;10/05/2019;11:40;MADRID RIO;-;CARABANCHEL;Alcance;Despejado;Bicicleta;Conductor;DE 65 A 69 A�OS;Hombre;14.0;;Spain;Madrid;MADRID RIO;MADRID RIO Madrid Spain;40.418800354003906;-3.7214601039886475
246;2019S021283;10/05/2019;11:40;MADRID RIO;-;CARABANCHEL;Alcance;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Mujer;7.0;;Spain;Madrid;MADRID RIO;MADRID RIO Madrid Spain;40.418800354003906;-3.7214601039886475
247;2019S021283;10/05/2019;11:40;MADRID RIO;-;CARABANCHEL;Alcance;Despejado;Bicicleta;Pasajero;DE 0 A 5 A�OS;Hombre;14.0;;Spain;Madrid;MADRID RIO;MADRID RIO Madrid Spain;40.418800354003906;-3.7214601039886475
248;2019S020803;10/05/2019;9:50;CALL. ARROYO FONTARRON;393;MORATALAZ;Colisi�n fronto-lateral;;Bicicleta;Conductor;DE 55 A 59 A�OS;Hombre;;;Spain;Madrid;CALLE ARROYO FONTARRON;CALLE ARROYO FONTARRON Madrid Spain;40.40193;-3.6495
249;2019S020683;10/05/2019;1:20;CALL. ALCALA;44;CENTRO;Choque contra obst�culo fijo;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Hombre;7.0;;Spain;Madrid;CALLE ALCALA;CALLE ALCALA Madrid Spain;40.44614;-3.613
250;2019S021095;11/05/2019;20:00;CALL. GABRIELA MISTRAL;20;FUENCARRAL-EL PARDO;Ca�da;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Hombre;2.0;;Spain;Madrid;CALLE GABRIELA MISTRAL;CALLE GABRIELA MISTRAL Madrid Spain;40.4831;-3.73617
251;2019S020921;11/05/2019;19:50;PASEO. PLATANOS / PASEO. PUERTA DEL ANGEL;-;MONCLOA-ARAVACA;Choque contra obst�culo fijo;Despejado;Bicicleta;Conductor;DE 65 A 69 A�OS;Hombre;2.0;;Spain;Madrid;PASEO PLATANOS;PASEO PLATANOS Madrid Spain;40.4158;-3.75021
252;2019S021189;11/05/2019;11:03;AVDA. CERRO MILANO;1;VILLA DE VALLECAS;Colisi�n lateral;Se desconoce;Bicicleta;Conductor;DE 50 A 54 A�OS;Hombre;1.0;;Spain;Madrid;AVENIDA CERRO MILANO;AVENIDA CERRO MILANO Madrid Spain;40.36394;-3.6092
253;2019S021189;11/05/2019;11:03;AVDA. CERRO MILANO;1;VILLA DE VALLECAS;Colisi�n lateral;Se desconoce;Bicicleta;Conductor;DE 45 A 49 A�OS;Hombre;14.0;;Spain;Madrid;AVENIDA CERRO MILANO;AVENIDA CERRO MILANO Madrid Spain;40.36394;-3.6092
254;2019S020923;12/05/2019;20:30;CALL. MARQUES DE VIANA;38;TETU�N;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 15 A 17 A�OS;Hombre;7.0;;Spain;Madrid;CALLE MARQUES DE VIANA;CALLE MARQUES DE VIANA Madrid Spain;40.46006;-3.69661
255;2019S020923;12/05/2019;20:30;CALL. MARQUES DE VIANA;38;TETU�N;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 15 A 17 A�OS;Hombre;14.0;;Spain;Madrid;CALLE MARQUES DE VIANA;CALLE MARQUES DE VIANA Madrid Spain;40.46006;-3.69661
256;2019S021387;13/05/2019;23:18;CALL. GOYA / CALL. ALCALA;-;SALAMANCA;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Mujer;;;Spain;Madrid;CALLE GOYA;CALLE GOYA Madrid Spain;40.4252;-3.68406
257;2019S021108;13/05/2019;15:15;CALL. HACIENDA DE PAVONES / CALL. LUIS DE HOYOS SAINZ;-;MORATALAZ;Alcance;Despejado;Bicicleta;Conductor;MAYOR DE 74 A�OS;Hombre;1.0;;Spain;Madrid;CALLE HACIENDA DE PAVONES;CALLE HACIENDA DE PAVONES Madrid Spain;40.39971;-3.63567
258;2019S020975;13/05/2019;13:05;PASEO. CASTELLANA / CALL. MARIA DE MOLINA;-;SALAMANCA;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;7.0;;Spain;Madrid;PASEO CASTELLANA;PASEO CASTELLANA Madrid Spain;40.45315;-3.69057
259;2019S021107;14/05/2019;17:45;AVDA. BADAJOZ / CALL. MADRE ANTONIA PARIS;-;CIUDAD LINEAL;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 10 A 14 A�OS;Hombre;14.0;;Spain;Madrid;AVENIDA BADAJOZ;AVENIDA BADAJOZ Madrid Spain;40.44293;-3.65296
260;2019S021079;14/05/2019;14:30;CALL. ISABEL LA CATOLICA;5;CENTRO;Ca�da;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Hombre;7.0;;Spain;Madrid;CALLE ISABEL LA CATOLICA;CALLE ISABEL LA CATOLICA Madrid Spain;40.42147;-3.70919
261;2019S021149;15/05/2019;14:30;CALL. ALCALA / CALL. RAQUEL MELLER;-;CIUDAD LINEAL;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;7.0;;Spain;Madrid;CALLE ALCALA;CALLE ALCALA Madrid Spain;40.44614;-3.613
262;2019S021207;15/05/2019;14:05;CALL. PUERTO SERRANO / CALL. PUERTO DE LA CRUZ VERDE;-;ARGANZUELA;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;14.0;;Spain;Madrid;CALLE PUERTO SERRANO;CALLE PUERTO SERRANO Madrid Spain;40.38595;-3.68755
263;2019S021650;16/05/2019;23:10;AVDA. SAN DIEGO / CALL. MONTES UNIVERSALES;-;PUENTE DE VALLECAS;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;1.0;;Spain;Madrid;AVENIDA SAN DIEGO;AVENIDA SAN DIEGO Madrid Spain;40.38766;-3.6692
264;2019S021302;16/05/2019;22:20;CALL. SEBASTIAN HERRERA;15;ARGANZUELA;Ca�da;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Hombre;7.0;;Spain;Madrid;CALLE SEBASTIAN HERRERA;CALLE SEBASTIAN HERRERA Madrid Spain;40.40378;-3.69977
265;2019S021258;16/05/2019;19:40;CALL. BARCELO;6;CENTRO;Ca�da;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;5.0;;Spain;Madrid;CALLE BARCELO;CALLE BARCELO Madrid Spain;40.42679;-3.69972
266;2019S021343;16/05/2019;16:25;PASEO. PRADO;4;CENTRO;Ca�da;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Hombre;7.0;;Spain;Madrid;PASEO PRADO;PASEO PRADO Madrid Spain;40.41429;-3.69406
267;2019S021280;16/05/2019;8:05;CTRA. ESTACION DE HORTALEZA / AUTOV. M-11;-;HORTALEZA;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;2.0;;Spain;Madrid;CARRETERA ESTACION DE HORTALEZA;CARRETERA ESTACION DE HORTALEZA Madrid Spain;40.4762;-3.65471
268;2019S021200;16/05/2019;1:00;PASEO. ACACIAS; 25A;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Mujer;5.0;;Spain;Madrid;PASEO ACACIAS;PASEO ACACIAS Madrid Spain;40.40331;-3.70874
269;2019S021377;17/05/2019;22:52;CALL. JOSE ABASCAL;5;CHAMBER�;Alcance;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Mujer;;;Spain;Madrid;CALLE JOSE ABASCAL;CALLE JOSE ABASCAL Madrid Spain;40.43836;-3.69774
270;2019S021429;18/05/2019;17:55;PQUE. JUAN CARLOS I;1;BARAJAS;Ca�da;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Mujer;2.0;;Spain;Madrid;PARQUE JUAN CARLOS I;PARQUE JUAN CARLOS I Madrid Spain;40.463809967041016;-3.6127400398254395
271;2019S021497;18/05/2019;17:41;PASEO. PINTOR ROSALES / PASEO. MORET;-;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Hombre;14.0;;Spain;Madrid;PASEO PINTOR ROSALES;PASEO PINTOR ROSALES Madrid Spain;40.42713;-3.71997
272;2019S021497;18/05/2019;17:41;PASEO. PINTOR ROSALES / PASEO. MORET;-;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Peat�n;DE 40 A 44 A�OS;Mujer;6.0;;Spain;Madrid;PASEO PINTOR ROSALES;PASEO PINTOR ROSALES Madrid Spain;40.42713;-3.71997
273;2019S021497;18/05/2019;17:41;PASEO. PINTOR ROSALES / PASEO. MORET;-;MONCLOA-ARAVACA;Atropello a persona;Despejado;Bicicleta;Peat�n;DE 10 A 14 A�OS;Mujer;6.0;;Spain;Madrid;PASEO PINTOR ROSALES;PASEO PINTOR ROSALES Madrid Spain;40.42713;-3.71997
274;2019S022216;19/05/2019;20:31;CALL. MAYOR;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;14.0;;Spain;Madrid;CALLE MAYOR;CALLE MAYOR Madrid Spain;40.41632;-3.70659
275;2019S022216;19/05/2019;20:31;CALL. MAYOR;1;CENTRO;Atropello a persona;Despejado;Bicicleta;Peat�n;DE 21 A 24 A�OS;Mujer;7.0;;Spain;Madrid;CALLE MAYOR;CALLE MAYOR Madrid Spain;40.41632;-3.70659
276;2019S021964;19/05/2019;17:45;CTRA. CIUDAD UNIVERSITARIA / PASEO. VENTA;-;MONCLOA-ARAVACA;Ca�da;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Mujer;7.0;;Spain;Madrid;CARRETERA CIUDAD UNIVERSITARIA;CARRETERA CIUDAD UNIVERSITARIA Madrid Spain;40.43102;-3.75948
277;2019S021486;19/05/2019;10:45;AVDA. LOGRO�O / AUTOV. M-40;-;BARAJAS;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 50 A 54 A�OS;Hombre;14.0;;Spain;Madrid;AVENIDA LOGRO�O;AVENIDA LOGRO�O Madrid Spain;40.44992;-3.61311
278;2019S021460;19/05/2019;4:15;CALL. BRAVO MURILLO;164;TETU�N;Ca�da;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Mujer;7.0;;Spain;Madrid;CALLE BRAVO MURILLO;CALLE BRAVO MURILLO Madrid Spain;40.46279;-3.69711
279;2019S021607;20/05/2019;14:30;CALL. PALOMARES / CALL. JUAN PE�ALVER;-;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;14.0;;Spain;Madrid;CALLE PALOMARES;CALLE PALOMARES Madrid Spain;40.3472;-3.71059
280;2019S021607;20/05/2019;14:30;CALL. PALOMARES / CALL. JUAN PE�ALVER;-;VILLAVERDE;Atropello a persona;Despejado;Bicicleta;Peat�n;MAYOR DE 74 A�OS;Hombre;5.0;;Spain;Madrid;CALLE PALOMARES;CALLE PALOMARES Madrid Spain;40.3472;-3.71059
281;2019S021542;20/05/2019;8:55;CALL. ORENSE;27;TETU�N;Ca�da;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Mujer;6.0;;Spain;Madrid;CALLE ORENSE;CALLE ORENSE Madrid Spain;40.45141;-3.6951
282;2019S021823;21/05/2019;21:08;CALL. RIBERA DE CURTIDORES / CALL. CARNERO;-;CENTRO;Ca�da;Despejado;Bicicleta;Conductor;DE 10 A 14 A�OS;Hombre;2.0;;Spain;Madrid;CALLE RIBERA DE CURTIDORES;CALLE RIBERA DE CURTIDORES Madrid Spain;40.40768;-3.70734
283;2019S021823;21/05/2019;21:08;CALL. RIBERA DE CURTIDORES / CALL. CARNERO;-;CENTRO;Ca�da;Despejado;Bicicleta;Pasajero;DE 10 A 14 A�OS;Hombre;2.0;;Spain;Madrid;CALLE RIBERA DE CURTIDORES;CALLE RIBERA DE CURTIDORES Madrid Spain;40.40768;-3.70734
284;2019S021951;21/05/2019;20:17;CALL. ISLA DE YESO;11;FUENCARRAL-EL PARDO;Ca�da;Despejado;Bicicleta;Conductor;DE 60 A 64 A�OS;Hombre;2.0;;Spain;Madrid;CALLE ISLA DE YESO;CALLE ISLA DE YESO Madrid Spain;40.47848;-3.72421
285;2019S021730;21/05/2019;19:00;PASEO. FERNAN NU�EZ;2;RETIRO;Ca�da;Despejado;Bicicleta;Conductor;DE 30 A 34 A�OS;Mujer;7.0;;Spain;Madrid;PASEO FERNAN NU�EZ;PASEO FERNAN NU�EZ Madrid Spain;40.41519;-3.67982
286;2019S021808;21/05/2019;18:50;CALL. MALMOE;3;CIUDAD LINEAL;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Hombre;7.0;;Spain;Madrid;CALLE MALMOE;CALLE MALMOE Madrid Spain;40.41434;-3.62509
287;2019S021753;21/05/2019;1:45;CALL. BUSTOS / CALL. SIERRA DE LOS FILABRES;-;PUENTE DE VALLECAS;Ca�da;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;1.0;;Spain;Madrid;CALLE BUSTOS;CALLE BUSTOS Madrid Spain;40.39757;-3.66648
288;2019S021889;22/05/2019;20:40;PQUE. ENRIQUE TIERNO GALVAN;0;ARGANZUELA;Ca�da;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Hombre;1.0;;Spain;Madrid;PARQUE ENRIQUE TIERNO GALVAN;PARQUE ENRIQUE TIERNO GALVAN Madrid Spain;40.39268112182617;-3.681950092315674
289;2019S021882;22/05/2019;17:20;CALL. MESON DE PAREDES / CALL. TRIBULETE;-;CENTRO;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 40 A 44 A�OS;Hombre;7.0;;Spain;Madrid;CALLE MESON DE PAREDES;CALLE MESON DE PAREDES Madrid Spain;40.40864;-3.70334
290;2019S021787;22/05/2019;11:05;PASEO. MARCELINO CAMACHO / CALL. ANTOLINA MERINO;-;CARABANCHEL;Ca�da;Despejado;Bicicleta;Conductor;DE 18 A 20 A�OS;Mujer;1.0;;Spain;Madrid;PASEO MARCELINO CAMACHO;PASEO MARCELINO CAMACHO Madrid Spain;40.38669;-3.74224
291;2019S021744;22/05/2019;7:15;CALL. O'DONNELL;50;RETIRO;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 65 A 69 A�OS;Hombre;3.0;;Spain;Madrid;CALLE O'DONNELL;CALLE O'DONNELL Madrid Spain;40.42149;-3.67458
292;2019S021969;23/05/2019;21:08;CALL. VAZQUEZ DE MELLA;49;CIUDAD LINEAL;Ca�da;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;2.0;;Spain;Madrid;CALLE VAZQUEZ DE MELLA;CALLE VAZQUEZ DE MELLA Madrid Spain;40.4352;-3.63943
293;2019S021957;23/05/2019;19:20;CTRA. M-616, +00500S;-;FUENCARRAL-EL PARDO;Colisi�n frontal;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Mujer;2.0;;Spain;Madrid;CARRETERA M-616, +00500S;CARRETERA M-616, +00500S Madrid Spain;40.55298;-3.6822
294;2019S021957;23/05/2019;19:20;CTRA. M-616, +00500S;-;FUENCARRAL-EL PARDO;Colisi�n frontal;Despejado;Bicicleta;Conductor;DE 21 A 24 A�OS;Hombre;14.0;;Spain;Madrid;CARRETERA M-616, +00500S;CARRETERA M-616, +00500S Madrid Spain;40.55298;-3.6822
295;2019S021850;23/05/2019;8:55;CUESTA SANTO DOMINGO. 5;-;CENTRO;Ca�da;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;;;Spain;Madrid;CUESTA SANTO DOMINGO. 5;CUESTA SANTO DOMINGO. 5 Madrid Spain;40.41965;-3.70961
296;2019S022010;24/05/2019;14:10;PLAZA. CASTILLA / PASEO. CASTELLANA;-;TETU�N;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Hombre;14.0;;Spain;Madrid;PLAZA CASTILLA;PLAZA CASTILLA Madrid Spain;40.2423210144043;-3.7654500007629395
297;2019S022057;25/05/2019;15:40;CALL. LIVERPOOL / CALL. MARIA SEVILLA DIAGO;-;SAN BLAS-CANILLEJAS;Ca�da;Despejado;Bicicleta;Conductor;DE 15 A 17 A�OS;Mujer;7.0;;Spain;Madrid;CALLE LIVERPOOL;CALLE LIVERPOOL Madrid Spain;40.43275;-3.60355
298;2019S022021;25/05/2019;8:30;PASEO. ACACIAS;1;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;DE 25 A 29 A�OS;Mujer;7.0;;Spain;Madrid;PASEO ACACIAS;PASEO ACACIAS Madrid Spain;40.40331;-3.70874
299;2019S022023;25/05/2019;8:20;CALL. MESON DE PAREDES;75;CENTRO;Ca�da;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;3.0;;Spain;Madrid;CALLE MESON DE PAREDES;CALLE MESON DE PAREDES Madrid Spain;40.40864;-3.70334
300;2019S022178;26/05/2019;8:55;CALL. TOLEDO / CALL. CONCEPCION JERONIMA;-;CENTRO;Colisi�n fronto-lateral;Despejado;Bicicleta;Conductor;DE 45 A 49 A�OS;Hombre;2.0;;Spain;Madrid;CALLE TOLEDO;CALLE TOLEDO Madrid Spain;40.40915;-3.71012
301;2019S022102;26/05/2019;2:25;PLAZA. MANOLETE;7;TETU�N;Colisi�n lateral;Despejado;Bicicleta;Conductor;DE 35 A 39 A�OS;Hombre;;;Spain;Madrid;PLAZA MANOLETE;PLAZA MANOLETE Madrid Spain;40.4539;-3.69152
302;2019S022289;27/05/2019;16:47;AVDA. VIRGEN DEL CARMEN;1;HORTALEZA;Atropello a persona;Despejado;Bicicleta;Conductor;DE 15 A 17 A�OS;Hombre;14.0;;Spain;Madrid;AVENIDA VIRGEN DEL CARMEN;AVENIDA VIRGEN DEL CARMEN Madrid Spain;40.4747;-3.65169
303;2019S022289;27/05/2019;16:47;AVDA. VIRGEN DEL CARMEN;1;HORTALEZA;Atropello a persona;Despejado;Bicicleta;Peat�n;MAYOR DE 74 A�OS;Mujer;7.0;;Spain;Madrid;AVENIDA VIRGEN DEL CARMEN;AVENIDA VIRGEN DEL CARMEN Madrid Spain;40.4747;-3.65169
