;HORA;CALLE;NUMERO;LESIVIDAD*
2463; 22:00;CALLE DEL PELICANO NUM                                                                              ;16;3.0
2464; 10:00;GLORIETA DE LOS PATINES                                                                             ;0;2.0
2465; 12:00;CALLE DE ATOCHA - CALLE DEL DOCTOR MATA                                                             ;0;2.0
2466; 15:00;CALLE DE LA FUENTE CARRANTONA NUM                                                                   ;6;2.0
2467; 20:00;CALLE DE ALMAGRO - PLAZA DE ALONSO MARTINEZ                                                         ;0;2.0
2468; 21:00;CALLE DEL MARQUES DE JURA REAL - PUENTE DE CAPUCHINOS                                               ;0;3.0
2469; 12:00;AVENIDA DE LA GRAN VIA DEL SURESTE - AVENIDA DEL ENSANCHE DE VALLECAS                               ;0;3.0
2470; 18:00;CALLE DE ALCALA - CALLE DE ALFONSO XI                                                               ;0;2.0
2471; 20:00;CALLE DE BELZUNEGUI NUM                                                                             ;26;2.0
2472; 20:00;CARRETERA DEL PARDO A COLMENAR KM.                                                                  ;10000;2.0
2473; 20:00;CALLE DE LA PRINCESA NUM                                                                            ;26;2.0
2474; 20:00;PARQUE DE MADRID RIO (RIBERA OESTE) KM.                                                             ;3300;2.0
2475; 21:00;GLORIETA DE LOS PATINES - PASEO DEL EMBARCADERO                                                     ;0;2.0
2476; 8:00 ;PLAZA DE LAS CORTES NUM                                                                             ;8;2.0
2477; 9:00 ;CALLE DE FRANCOS RODRIGUEZ NUM                                                                      ;5;2.0
2478; 10:00;CALLE DE CARTAGENA NUM                                                                              ;136;2.0
2479; 17:00;PASEO  AZUL NUM                                                                                     ;2;14.0
2480; 9:00 ;CALLE DEL CONVENIO NUM                                                                              ;1;2.0
2481; 12:00;CALLE DE FUENTESPINA NUM                                                                            ;17;14.0
2482; 13:00;CALLE DE SOFIA NUM                                                                                  ;41;2.0
2483; 20:00;PARQUE DE LA MACETA                                                                                 ;0;3.0
2484; 20:00;PASEO DEL PRADO - PLAZA DE CIBELES                                                                  ;0;2.0
2485; 10:00;CARRETERA DEL ZARZON NUM                                                                            ;6;14.0
2486; 11:00;PASEO DE LAS DELICIAS NUM                                                                           ;3;2.0
2487; 12:00;CALLE DE EUGENIA DE MONTIJO NUM                                                                     ;110;2.0
2488; 12:00;CALLE DE FRANCISCO Y JACINTO ALCANTARA - PARQUE DEL OESTE                                           ;          ;3.0
2489; 13:00;CALLE DE ALBARRACIN - CALLE DE JULIAN CAMARILLO                                                     ;0;2.0
2490; 15:00;AVENIDA DE ARCENTALES - PLAZA DE GRECIA                                                             ;0;3.0
2491; 7:00 ;CALLE DE TOLEDO NUM                                                                                 ;134;2.0
2492; 11:00;AUTOVIA  M-40 - AVENIDA DE LA ALBUFERA                                                              ;0;2.0
2493; 20:00;AVENIDA DE LOS POBLADOS - CALLE DE LAS CERILLERAS                                                   ;0;3.0
2494; 21:00;AVENIDA DE NICETO ALCALA ZAMORA NUM                                                                 ;20;2.0
2495; 10:00;CALLE DE ARROYOFRESNO NUM                                                                           ;19;2.0
2496; 10:00;CALLE DE VELAZQUEZ NUM                                                                              ;1;2.0
2497; 13:00;PASEO DEL EMBARCADERO NUM                                                                           ;2;2.0
2498; 14:00;CALLE DE LA FLORA NUM                                                                               ;6;2.0
2499; 15:00;CALLE DE JULIAN ROMEA NUM                                                                           ;4;14.0
2500; 10:00;CALLE DE SOFIA NUM                                                                                  ;41;2.0
2501; 11:00;CALLE DE SOPETRAN - CALLE DEL GUAYABAL                                                              ;0;2.0
2502; 22:00;PASEO DE MARIA TERESA NUM                                                                           ;1;2.0
2503; 22:00;AVENIDA DEL DOCTOR FEDERICO RUBIO Y GALI - CALLE DE ALMANSA                                         ;0;3.0
2504; 9:00 ;PLAZA DE SANTA BARBARA NUM                                                                          ;4;2.0
2505; 9:00 ;AVENIDA DEL CERRO MILANO - CALLE DE PE�ARANDA DE BRACAMONTE                                         ;0;2.0
2506; 18:00;PLAZA DEL DOCTOR LAGUNA NUM                                                                         ;1;2.0
2507; 9:00 ;CALLE DE ALCALA NUM                                                                                 ;15;2.0
2508; 10:00;CALLE DE ALCALA - PLAZA DE CIBELES                                                                  ;0;2.0
2509; 21:00;CALLE DE JOSEFA HERRADON - CARRETERA DE CANILLAS                                                    ;0;2.0
2510; 14:00;AVENIDA DE LA GAVIA - AVENIDA DEL CERRO MILANO                                                      ;0;2.0
2511; 16:00;CALLE DE ALFONSO XII - CALLE DE CLAUDIO MOYANO                                                      ;0;3.0
2512; 17:00;CALLE DE ANDRES TORREJON - PASEO DE LA REINA CRISTINA                                               ;0;2.0
2513; 23:00;CALLE DE SAN ANTONIO DE PADUA - CALLE DE SANTUARIO                                                  ;0;2.0
2514; 15:00;AVENIDA DE MENENDEZ PELAYO NUM                                                                      ;75;2.0
2515; 18:00;CALLE DE LOS HERMANOS GARCIA NOBLEJAS NUM                                                           ;2;2.0
2516; 19:00;AUTOVIA  M-30 CALZADA 1 KM.                                                                         ;24000;2.0
2517; 22:00;PASEO DEL PRADO - PLAZA DE CIBELES                                                                  ;0;3.0
2518; 23:00;CALLE DE CASTELLO - CALLE DE JORGE JUAN                                                             ;0;2.0
2519; 8:00 ;CALLE DE LA MONTERA NUM                                                                             ;16;2.0
2520; 21:00;AVENIDA DE ARCENTALES NUM                                                                           ;7;2.0
2521; 23:00;CALLE DE ALCALA NUM                                                                                 ;96;2.0
2522; 22:00;AVENIDA DE LA ALBUFERA - CALLE DE LOPEZ GRASS                                                       ;0;2.0
2523; 22:00;CALLE DE BRAVO MURILLO - CALLE DE TIZIANO                                                           ;          ;2.0
2524; 12:00;CALLE DE LAS FLAUTAS - CALLE DE LOS CLARINETES                                                      ;0;2.0
2525; 12:00;CALLE DE GOYA - CALLE DE SERRANO                                                                    ;0;2.0
2526; 17:00;GLORIETA DE RUBEN DARIO NUM                                                                         ;3;2.0
2527; 17:00;CALLE DE LOS YEBENES NUM                                                                            ;0;2.0
2528; 15:00;CALLE DE BRAVO MURILLO NUM                                                                          ;53;2.0
2529; 19:00;CALLE DE LA FLUORITA - CALLE DE ROSA LUXEMBURGO                                                     ;0;2.0
2530; 20:00;CALLE DE RABANAL DEL CAMINO - CALLE DE VILORIA DE LA RIOJA                                          ;0;2.0
2531; 8:00 ;PLAZA DE COLON NUM                                                                                  ;1;2.0
2532; 10:00;CALLE DE LUISA MURIEL - CALLE DEL CONCEJAL FRANCISCO JOSE JIMENEZ MARTIN                            ;0;2.0
2533; 17:00;CALLE DEL AMPARO - RONDA DE VALENCIA                                                                ;0;2.0
2534; 19:00;CALLE DE PINOS ALTA NUM                                                                             ;9;2.0
2535; 9:00 ;CALLE DE ALCALA NUM                                                                                 ;45;2.0
2536; 15:00;AVENIDA DE MENENDEZ PELAYO - CALLE DE O'DONNELL                                                     ;0;2.0
